filepath,class,infraclass,filename,set
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091232.png,mites,mites_covered_surface,IMG20250703091232.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091236.png,mites,mites_covered_surface,IMG20250703091236.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091247.png,mites,mites_covered_surface,IMG20250703091247.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091255.png,mites,mites_covered_surface,IMG20250703091255.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091304.png,mites,mites_covered_surface,IMG20250703091304.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091307.png,mites,mites_covered_surface,IMG20250703091307.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250703091312.png,melanose,melanose_medium,IMG20250703091312.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250703091317.png,melanose,melanose_medium,IMG20250703091317.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250703091323.png,melanose,melanose_medium,IMG20250703091323.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703091330.png,melanose,melanose_small,IMG20250703091330.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703091334.png,melanose,melanose_small,IMG20250703091334.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_scrapes\IMG20250703091340.png,mites,mites_scrapes,IMG20250703091340.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_scrapes\IMG20250703091344.png,mites,mites_scrapes,IMG20250703091344.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091349.png,mites,mites_covered_surface,IMG20250703091349.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703091418.png,melanose,melanose_small,IMG20250703091418.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091437.png,mites,mites_covered_surface,IMG20250703091437.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091445.png,mites,mites_covered_surface,IMG20250703091445.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091458.png,mites,mites_covered_surface,IMG20250703091458.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091505.png,mites,mites_covered_surface,IMG20250703091505.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703091511.png,anthracnose,anthrac_rusty_lesion,IMG20250703091511.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_scrapes\IMG20250703091514.png,mites,mites_scrapes,IMG20250703091514.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091519.png,mites,mites_covered_surface,IMG20250703091519.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_covered_surface\IMG20250703091525.png,mites,mites_covered_surface,IMG20250703091525.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703091734.png,melanose,melanose_small,IMG20250703091734.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703091742.png,melanose,melanose_small,IMG20250703091742.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703091746.png,melanose,melanose_small,IMG20250703091746.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703091749.png,melanose,melanose_small,IMG20250703091749.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250703091756.png,healthy,healthy_green,IMG20250703091756.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703091802.png,melanose,melanose_small,IMG20250703091802.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703091826.png,melanose,melanose_small,IMG20250703091826.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250703091832.png,melanose,melanose_medium,IMG20250703091832.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703091859.png,anthracnose,anthrac_rusty_lesion,IMG20250703091859.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703091904.png,anthracnose,anthrac_rusty_lesion,IMG20250703091904.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703091950.png,anthracnose,anthrac_rusty_lesion,IMG20250703091950.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703091954.png,anthracnose,anthrac_rusty_lesion,IMG20250703091954.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092003.png,melanose,melanose_small,IMG20250703092003.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092024.png,anthracnose,anthrac_rusty_lesion,IMG20250703092024.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092057.png,anthracnose,anthrac_rusty_lesion,IMG20250703092057.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092059.png,anthracnose,anthrac_rusty_lesion,IMG20250703092059.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092104.png,anthracnose,anthrac_rusty_lesion,IMG20250703092104.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092109.png,anthracnose,anthrac_rusty_lesion,IMG20250703092109.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250703092137.png,borer,borer_multiple_holes,IMG20250703092137.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250703092142.png,borer,borer_multiple_holes,IMG20250703092142.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250703092151.png,borer,borer_multiple_holes,IMG20250703092151.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250703092158.png,borer,borer_multiple_holes,IMG20250703092158.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_yellowing_skin\IMG20250703092205.png,anthracnose,anthrac_yellowing_skin,IMG20250703092205.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250703092213.png,borer,borer_multiple_holes,IMG20250703092213.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250703092217.png,borer,borer_large_hole,IMG20250703092217.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250703092228.png,borer,borer_multiple_holes,IMG20250703092228.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_yellowing_skin\IMG20250703092252.png,anthracnose,anthrac_yellowing_skin,IMG20250703092252.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_yellowing_skin\IMG20250703092258.png,anthracnose,anthrac_yellowing_skin,IMG20250703092258.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250703092302.png,borer,borer_multiple_holes,IMG20250703092302.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092314.png,anthracnose,anthrac_rusty_lesion,IMG20250703092314.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092320.png,melanose,melanose_small,IMG20250703092320.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_early\IMG20250703092323.png,melanose,melanose_early,IMG20250703092323.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092329.png,melanose,melanose_small,IMG20250703092329.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092333.png,melanose,melanose_small,IMG20250703092333.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_small_hole\IMG20250703092343.png,borer,borer_small_hole,IMG20250703092343.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250703092402.png,borer,borer_multiple_holes,IMG20250703092402.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092416.png,anthracnose,anthrac_rusty_lesion,IMG20250703092416.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092419.png,melanose,melanose_small,IMG20250703092419.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_scrapes\IMG20250703092429.png,mites,mites_scrapes,IMG20250703092429.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092433.png,melanose,melanose_small,IMG20250703092433.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_early\IMG20250703092438.png,melanose,melanose_early,IMG20250703092438.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092440.png,anthracnose,anthrac_rusty_lesion,IMG20250703092440.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_early\IMG20250703092443.png,melanose,melanose_early,IMG20250703092443.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092446.png,melanose,melanose_small,IMG20250703092446.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092453.png,melanose,melanose_small,IMG20250703092453.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092456.png,anthracnose,anthrac_rusty_lesion,IMG20250703092456.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092513.png,anthracnose,anthrac_rusty_lesion,IMG20250703092513.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092518.png,anthracnose,anthrac_rusty_lesion,IMG20250703092518.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703092523.png,anthracnose,anthrac_rusty_lesion,IMG20250703092523.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_small_hole\IMG20250703092546.png,borer,borer_small_hole,IMG20250703092546.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250703092553.png,anthracnose,anthrac_black_lesion,IMG20250703092553.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250703092654.png,anthracnose,anthrac_black_lesion,IMG20250703092654.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250703092658.png,anthracnose,anthrac_black_lesion,IMG20250703092658.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250703092702.png,anthracnose,anthrac_black_lesion,IMG20250703092702.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250703092709.png,borer,borer_multiple_holes,IMG20250703092709.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250703092714.png,anthracnose,anthrac_black_lesion,IMG20250703092714.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250703092717.png,anthracnose,anthrac_black_lesion,IMG20250703092717.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_yellowing_skin\IMG20250703092731.png,anthracnose,anthrac_yellowing_skin,IMG20250703092731.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_yellowing_skin\IMG20250703092738.png,anthracnose,anthrac_yellowing_skin,IMG20250703092738.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250703092831.png,anthracnose,anthrac_black_lesion,IMG20250703092831.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250703092838.png,anthracnose,anthrac_black_lesion,IMG20250703092838.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092853.png,melanose,melanose_small,IMG20250703092853.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703092910.png,melanose,melanose_small,IMG20250703092910.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_early\IMG20250703092917.png,melanose,melanose_early,IMG20250703092917.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250703092920.png,healthy,healthy_green,IMG20250703092920.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250703093012.png,melanose,melanose_small,IMG20250703093012.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_rusty_lesion\IMG20250703093026.png,anthracnose,anthrac_rusty_lesion,IMG20250703093026.png,train
