augpath,source,augment_index,class,infraclass
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083803_aug81.jpg,IMG20250703083803.png,81,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083803_aug150.jpg,IMG20250703083803.png,150,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083803_aug252.jpg,IMG20250703083803.png,252,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083803_aug294.jpg,IMG20250703083803.png,294,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083803_aug389.jpg,IMG20250703083803.png,389,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083809.jpg,IMG20250703083809.png,0,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083809_aug45.jpg,IMG20250703083809.png,45,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083809_aug115.jpg,IMG20250703083809.png,115,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083809_aug178.jpg,IMG20250703083809.png,178,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083809_aug239.jpg,IMG20250703083809.png,239,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083809_aug319.jpg,IMG20250703083809.png,319,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083809_aug384.jpg,IMG20250703083809.png,384,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083842.jpg,IMG20250703083842.png,0,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083842_aug2.jpg,IMG20250703083842.png,2,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083842_aug51.jpg,IMG20250703083842.png,51,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083842_aug122.jpg,IMG20250703083842.png,122,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083842_aug138.jpg,IMG20250703083842.png,138,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083842_aug190.jpg,IMG20250703083842.png,190,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083842_aug249.jpg,IMG20250703083842.png,249,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083842_aug269.jpg,IMG20250703083842.png,269,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083859.jpg,IMG20250703083859.png,0,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083859_aug9.jpg,IMG20250703083859.png,9,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083859_aug65.jpg,IMG20250703083859.png,65,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083859_aug132.jpg,IMG20250703083859.png,132,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083859_aug146.jpg,IMG20250703083859.png,146,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083859_aug187.jpg,IMG20250703083859.png,187,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083859_aug244.jpg,IMG20250703083859.png,244,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703083859_aug291.jpg,IMG20250703083859.png,291,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703083921.jpg,IMG20250703083921.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703083921_aug53.jpg,IMG20250703083921.png,53,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703083921_aug149.jpg,IMG20250703083921.png,149,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250703083921_aug310.jpg,IMG20250703083921.png,310,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083933.jpg,IMG20250703083933.png,0,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083933_aug51.jpg,IMG20250703083933.png,51,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083933_aug73.jpg,IMG20250703083933.png,73,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083933_aug190.jpg,IMG20250703083933.png,190,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083933_aug275.jpg,IMG20250703083933.png,275,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083933_aug297.jpg,IMG20250703083933.png,297,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703083933_aug361.jpg,IMG20250703083933.png,361,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703084105.jpg,IMG20250703084105.png,0,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703084105_aug35.jpg,IMG20250703084105.png,35,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703084105_aug86.jpg,IMG20250703084105.png,86,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703084105_aug94.jpg,IMG20250703084105.png,94,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703084105_aug159.jpg,IMG20250703084105.png,159,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703084105_aug189.jpg,IMG20250703084105.png,189,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703084105_aug221.jpg,IMG20250703084105.png,221,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_black_lesion\IMG20250703084105_aug270.jpg,IMG20250703084105.png,270,anthracnose,anthrac_black_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084121.jpg,IMG20250703084121.png,0,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084121_aug69.jpg,IMG20250703084121.png,69,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084121_aug112.jpg,IMG20250703084121.png,112,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084121_aug205.jpg,IMG20250703084121.png,205,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084121_aug220.jpg,IMG20250703084121.png,220,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084121_aug327.jpg,IMG20250703084121.png,327,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084121_aug364.jpg,IMG20250703084121.png,364,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084128.jpg,IMG20250703084128.png,0,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084128_aug1.jpg,IMG20250703084128.png,1,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084128_aug94.jpg,IMG20250703084128.png,94,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084128_aug203.jpg,IMG20250703084128.png,203,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084128_aug213.jpg,IMG20250703084128.png,213,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084128_aug344.jpg,IMG20250703084128.png,344,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084128_aug357.jpg,IMG20250703084128.png,357,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084141.jpg,IMG20250703084141.png,0,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084141_aug9.jpg,IMG20250703084141.png,9,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084141_aug91.jpg,IMG20250703084141.png,91,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084141_aug200.jpg,IMG20250703084141.png,200,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084141_aug254.jpg,IMG20250703084141.png,254,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084141_aug305.jpg,IMG20250703084141.png,305,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\anthracnose\anthrac_rusty_lesion\IMG20250703084141_aug346.jpg,IMG20250703084141.png,346,anthracnose,anthrac_rusty_lesion
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250703084150.jpg,IMG20250703084150.png,0,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250703084150_aug29.jpg,IMG20250703084150.png,29,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250703084150_aug85.jpg,IMG20250703084150.png,85,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250703084150_aug129.jpg,IMG20250703084150.png,129,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250703084150_aug181.jpg,IMG20250703084150.png,181,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250703084150_aug216.jpg,IMG20250703084150.png,216,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250703084150_aug256.jpg,IMG20250703084150.png,256,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250703084150_aug305.jpg,IMG20250703084150.png,305,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_multiple_holes\IMG20250703084155.jpg,IMG20250703084155.png,0,borer,borer_multiple_holes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_multiple_holes\IMG20250703084155_aug27.jpg,IMG20250703084155.png,27,borer,borer_multiple_holes
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\borer\borer_multiple_holes\IMG20250703084155_aug60.jpg,IMG20250703084155.png,60,borer,borer_multiple_holes
